#{"t_start": 1782230560.1974282, "env_id": "BipedalWalker-v3"}
r,l,t
-112.06398,39,549.898379
-112.242028,39,549.964996
-115.233021,40,550.034528
-114.216082,39,550.105834
-113.278826,38,550.174246
-112.259166,39,550.251486
-115.625871,1600,552.969712
-187.728446,853,554.411844
-114.153041,202,554.76266
-109.281143,78,554.897179
-109.496035,83,555.040207
-109.315955,67,555.15472
-109.403747,70,555.277231
-135.313921,114,555.768505
-108.172262,64,555.869666
-110.367353,58,555.966901
-140.380376,1600,558.523327
-99.879843,1600,561.167574
-109.178524,59,561.267831
-113.675854,131,561.488111
-112.7171,1600,564.135317
-113.012012,58,564.235825
-111.759172,42,564.305825
-143.120846,414,564.990401
-106.89303,105,565.232926
-102.747872,52,565.329435
-104.215907,49,565.414438
-102.853354,52,565.507944
-101.043944,56,565.611456
-102.742612,49,565.696963
-102.471037,50,565.781471
-103.263939,51,565.86898
-105.106529,45,565.94749
-104.363282,52,566.034999
-103.610653,51,566.126507
-103.58632,51,566.212633
-103.74014,49,566.299139
-102.971265,51,566.386648
-104.207774,50,566.478157
-101.830879,55,566.572666
-103.387292,48,566.652174
-104.181219,46,566.735683
-102.090269,51,566.822686
-103.922748,49,566.909192
-106.027662,49,566.988701
-104.093782,120,567.19072
-103.049494,50,567.276227
-101.706565,617,568.307296
-102.975758,253,568.725667
-105.092035,48,568.81145
-103.248372,52,568.89888
-101.086763,77,569.039171
-108.747276,161,569.31038
-102.874397,75,569.442425
-104.644972,55,569.536904
-101.442309,68,569.658195
-103.430067,69,569.772562
-105.277601,51,569.869146
-105.586609,47,569.949939
-103.208822,60,570.054919
-102.760967,98,570.22788
-104.580427,71,570.350991
-102.673753,46,570.431431
-102.366999,53,570.523409
-103.623927,52,570.613135
-103.117153,47,570.692767
-100.556682,55,570.794237
-101.096084,54,570.88956
-104.628557,44,570.96643
-102.311948,52,571.05396
-100.768303,53,571.148108
-100.747146,56,571.245882
-100.529813,57,571.347386
-100.439846,57,571.445053
-100.285785,57,571.543097
-100.517152,54,571.643044
-100.36371,57,571.746239
-102.495412,49,571.827396
-100.961935,53,571.921343
-102.6547,48,572.006624
-102.135864,52,572.094303
-101.777278,49,572.187614
-100.89179,57,572.285744
-101.521293,49,572.370221
-101.343343,51,572.973953
-102.135469,50,573.061046
-101.13648,54,573.156064
-102.848084,51,573.242243
-130.309015,132,573.471704
-101.055481,66,573.58501
-101.111962,97,573.748054
-102.402591,103,573.932011
-101.254281,79,574.066896
-136.908699,201,574.389519
-101.908935,103,574.552761
-101.617039,91,574.713631
-101.095638,89,574.857825
-129.676256,150,575.103009
-102.237501,90,575.249002
-101.505137,89,575.393955
-100.509806,104,575.56897
-100.700806,90,575.714479
-101.379979,54,575.804994
-101.31689,54,575.893502
-101.141871,55,575.98501
-103.16506,47,576.061519
-103.886019,47,576.139026
-101.157556,53,576.226029
-100.768182,55,576.321537
-101.488307,52,576.407288
-104.036051,46,576.487796
-100.898603,53,576.574305
-103.553366,46,576.648813
-101.037291,54,576.740322
-102.73829,47,576.820324
