#{"t_start": 1782227811.9130917, "env_id": "BipedalWalker-v3"}
r,l,t
118.907575,1600,2048.741401
115.714618,1600,2051.160111
-111.453337,1600,2053.72758
-93.261923,1600,2063.744611
12.899389,1202,2064.547232
101.108152,1600,2067.157031
-67.405494,662,2067.646905
-113.388641,29,2067.68235
-137.652213,224,2067.875612
-82.710635,1600,2070.383795
-131.141426,143,2070.48076
-84.850388,1600,2073.016967
115.204805,1600,2075.452228
-84.128113,583,2083.50408
-106.102182,1600,2086.265992
-136.931805,210,2086.44197
-103.316165,1600,2089.128125
15.020333,1600,2091.799898
-112.046365,27,2091.832427
-12.126064,1600,2092.888693
-111.075824,26,2092.922476
-111.106178,27,2092.953483
-33.672527,1600,2095.388818
-131.233189,119,2095.454945
-24.244327,987,2097.594784
37.150349,1600,2105.071863
133.474791,1600,2107.817136
111.542034,1600,2110.573492
-84.530622,471,2110.974289
-111.931655,27,2111.00941
85.028461,1600,2113.683628
87.691584,1600,2116.339214
-26.672104,1468,2118.763835
-131.110314,145,2118.892623
24.915675,1600,2127.474283
-56.785972,1155,2129.917958
-97.464508,219,2130.111841
-7.512788,1600,2132.81931
98.853664,1600,2135.357159
-127.221986,1379,2136.206896
136.261048,1600,2138.837169
-91.815922,172,2138.960022
-111.404267,27,2138.99496
-112.216378,27,2139.029394
11.236184,1600,2147.438556
-112.443822,27,2147.472795
-87.554681,477,2147.876132
-133.26447,154,2148.013236
-111.474661,25,2148.045209
94.760097,1600,2150.895543
83.418494,1600,2153.565434
-111.769901,27,2153.592472
-110.986732,26,2153.611467
-21.609758,1600,2156.189392
-111.103722,26,2156.221544
-112.671649,27,2156.253318
-111.925319,40,2156.284212
-111.024852,118,2156.371045
-133.130444,154,2156.493809
-92.604799,1600,2159.310382
-111.136002,26,2159.341195
-133.162969,176,2159.453886
-32.703339,628,2159.853962
-133.209885,170,2160.008666
-110.898154,25,2160.040788
26.359918,1600,2169.950362
75.928334,1600,2172.557408
-92.597995,1600,2173.820758
3.378873,1600,2176.423016
92.349047,1600,2179.119455
-118.526456,1600,2181.806304
54.698287,1600,2191.118152
40.005942,1600,2192.46085
-90.233973,277,2194.111615
-18.172925,1600,2195.393069
-45.278089,1600,2198.084882
155.768569,1600,2200.669654
-78.568951,756,2201.196458
106.672919,1600,2203.85552
132.288089,1600,2214.020827
-73.440091,699,2214.580913
-111.636644,25,2214.598268
-131.450639,148,2214.701878
-20.596882,1443,2217.273821
-84.875193,349,2217.529536
-112.090403,26,2217.545382
91.288046,1600,2220.123434
87.534265,1600,2223.252981
-135.134662,176,2223.416057
75.182171,1600,2226.246809
-113.896582,1600,2236.137297
-112.587575,27,2236.175044
76.071464,1600,2238.741164
68.917746,1600,2241.297843
-111.611254,26,2241.335785
-64.995065,809,2241.851404
-92.582298,201,2241.95396
-112.279111,287,2243.537932
108.989932,1600,2244.828175
-47.909487,773,2246.854318
-112.865637,1600,2248.214731
-115.406112,53,2249.758653
-89.695902,1600,2258.80262
-142.254522,321,2259.073949
-63.913644,1538,2261.580884
0.556814,1600,2264.065161
-40.938204,1069,2266.2727
-112.832867,27,2266.307097
91.041369,1600,2267.458011
-42.78343,1600,2270.243685
-64.86235,745,2270.911085
-87.306127,264,2272.696604
-41.757413,1600,2281.999194
-136.338574,208,2282.156437
-133.271294,155,2283.709836
-99.9801,1600,2284.892516
-78.060724,1383,2287.30515
-111.784305,27,2287.330955
-141.500673,309,2287.590525
-111.99684,27,2287.623341
-112.549769,41,2287.653723
-60.412096,726,2289.657035
-110.956818,25,2289.691714
-112.354411,28,2289.726718
-110.949797,26,2289.762461
-134.593408,185,2289.936929
-36.141835,860,2290.70926
-111.602451,27,2290.743301
96.306519,1600,2293.464577
12.587054,1600,2296.134948
-111.341905,27,2296.170237
59.397879,1600,2305.673204
-94.731369,256,2307.362017
77.89295,1600,2308.523536
-77.949791,1577,2311.034112
-115.784382,229,2311.166085
30.379774,1600,2314.030088
111.204319,1600,2316.962399
-49.693446,308,2317.242798
-132.656977,167,2317.399823
-111.19218,27,2317.436823
-112.734615,29,2317.472955
79.98295,1600,2328.110548
